evento_id,resultado_numero,sigla,nome_evento,nome_scholar,h5,h5_median,qualis
1316,1,VR,IEEE Virtual Reality Conference,IEEE Virtual Reality Conference,52,66,A2
1316,2,VR,IEEE Virtual Reality Conference,IEEE International Conference on Artificial Intelligence and Virtual Reality,18,24,A2
1316,3,VR,IEEE Virtual Reality Conference,IEEE International Conference on Artificial Intelligence and eXtended and Virtual Reality,9,10,A2
1317,1,VRCAI,International Conference on Virtual Reality Continuum and its Applications,International Conference on Virtual Reality Continuum and its Applications,NULL,NULL,A4
1318,1,VRST,ACM Symposium on Virtual Reality Software and Technology,ACM Symposium on Virtual Reality Software and Technology,27,37,A3
1319,1,VS-Games,International Conference on Virtual Worlds and Games for Serious Applications,International Conference on Virtual Worlds and Games for Serious Applications,NULL,NULL,A3
1320,1,VSMM,International Conference on Virtual Systems and MultiMedia,International Conference on Virtual Systems and MultiMedia,NULL,NULL,B2
1321,1,VTC,Vehicular Technology Conference,"IEEE Vehicular Technology Conference, VTC",46,63,A1
1322,1,VTS,IEEE VLSI Test Symposium,IEEE VLSI Test Symposium,NULL,NULL,B1
1323,1,W2GIS,International Symposium Web and Wireless Geographical Information Systems,International Symposium Web and Wireless Geographical Information Systems,NULL,NULL,B2
1324,1,W4A,Conference on Web Accessibility,Conference on Web Accessibility,18,26,A4
1325,1,WABI,Workshop on Algorithms in Bioinformatics,Workshop on Algorithms in Bioinformatics,NULL,NULL,A3
1326,1,WAC,Web Audio Conference,Web Audio Conference,NULL,NULL,B2
1327,1,WACV,Workshop on Applications of Computer Vision,Workshop on Applications of Computer Vision,NULL,NULL,A1
1328,1,WADS,Algorithms and Data Structures Symposium,Algorithms and Data Structures Symposium,NULL,NULL,B4
1329,1,WAFR,Workshop on the Algorithmic Foundations of Robotics,Workshop on the Algorithmic Foundations of Robotics,NULL,NULL,A3
1330,1,WAIHCWS,Workshop sobre Aspectos da Interação Humano-Computador para a Web Social,Workshop sobre Aspectos da Interação Humano-Computador para a Web Social,NULL,NULL,B4
1331,1,WALCOM,International Workshop on Algorithms and Computation,International Workshop on Algorithms and Computation (WALCOM),11,14,B1
1332,1,WAlgProg,"Workshop de Ensino em Pensamento Computacional, Algoritmos e Programação","Workshop de Ensino em Pensamento Computacional, Algoritmos e Programação",NULL,NULL,B4
1333,1,WAOA,Workshop on Approximation and Online Algorithms,Workshop on Approximation and Online Algorithms,NULL,NULL,B2
1334,1,WASHES,"Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software","Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software",NULL,NULL,B4
1335,1,WASPAA,IEEE Workshop on Applications of Signal Processing to Audio and Acoustics,IEEE Workshop on Applications of Signal Processing to Audio and Acoustics,21,31,A3
1336,1,WASSA,"Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis","Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",NULL,NULL,A3
1337,1,WAVE,Workshop on Advanced Virtual Environments and Education,Workshop on Advanced Virtual Environments and Education,NULL,NULL,B4
1338,1,WBL,Workshop Brasileiro de Lógica,Workshop Brasileiro de Lógica,NULL,NULL,B4
1339,1,WBMA,Workshop Brasileiro de Métodos Ágeis,Workshop Brasileiro de Métodos Ágeis,NULL,NULL,B4
1340,1,WCAMA,Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais,Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais,NULL,NULL,B4
1341,1,WCAS,Workshop on Circuits and Systems Design,Workshop on Circuits and Systems Design,NULL,NULL,B4
1342,1,WCBIE,Workshops do Congresso Brasileiro de Informática na Educação,Workshops do Congresso Brasileiro de Informática na Educação,NULL,NULL,B3
1343,1,WCCE,IFIP World Conference on Computers in Education,IFIP World Conference on Computers in Education,NULL,NULL,B3
1344,1,WCCI,IEEE World Congress on Computational Intelligence,IEEE World Congress on Computational Intelligence,NULL,NULL,B4
1345,1,WCGE,Workshop de Computação Aplicada ao Governo Eletrônico,Workshop de Computação Aplicada ao Governo Eletrônico,NULL,NULL,B4
1346,1,WCGO,World Congress on Global Optimization,World Congress on Global Optimization,NULL,NULL,B3
1347,1,WCISC,Workshop on Computational Intelligence and Smart Cities,Workshop on Computational Intelligence and Smart Cities,NULL,NULL,B4
1348,1,WCN,Workshop on Cloud Networks,Workshop on Cloud Networks,NULL,NULL,B4
1349,1,WCNC,IEEE Wireless Communications and Networking Conference,IEEE Wireless Communications and Networking Conference Workshops (WCNCW),24,36,A2
1349,2,WCNC,IEEE Wireless Communications and Networking Conference,IEEE International Conference on Wireless and Mobile Computing Networking and Communications,16,23,A2
1350,1,WCNCW,IEEE Wireless Communications and Networking Conference Workshops,IEEE Wireless Communications and Networking Conference Workshops (WCNCW),24,36,B3
1351,1,WCNPS,Workshop on Communication Networks and Power Systems,Workshop on Communication Networks and Power Systems,10,13,B3
1352,1,WCX,SAE World Congress Experience,SAE World Congress Experience,NULL,NULL,B3
1353,1,WD,Wireless Days Conference,Wireless Days Conference,NULL,NULL,A4
1354,1,WDES,"Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems","Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems",NULL,NULL,B3
1355,1,WEB3D,International Conference on 3D Web Technology,International Conference on 3D Web Technology,10,13,A4
1356,1,Web4All,International Web for All Conference,International Web for All Conference,NULL,NULL,A3
1357,1,WEBDB,International Workshop on the Web and Databases,International Workshop on the Web and Databases,NULL,NULL,B2
1358,1,WEBIST,International Conference on Web Information Systems and Technologies,International Conference on Web Information Systems and Technologies (WEBIST),11,16,A4
1359,1,WEBMEDIA,Brazilian Symposium on Multimedia and the Web,Brazilian Symposium on Multimedia and the Web,12,17,A4
1360,1,WEBSCI,ACM Web Science Conference,ACM Web Science Conference,30,67,A2
1361,1,WEI,Workshop sobre Educação em Computação,Workshop sobre Educação em Computação (WEI),10,13,A4
1362,1,WER,Workshop on Requirements Engineering,Workshop on Requirements Engineering,NULL,NULL,B4
1363,1,WESB,Workshop de Engenharia de Software Baseada em Busca,Workshop de Engenharia de Software Baseada em Busca,NULL,NULL,B4
1364,1,WETICE,IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,NULL,NULL,A3
1365,1,WF-IoT,IEEE World Forum on Internet of Things,IEEE World Forum on Internet of Things,NULL,NULL,A2
1366,1,WFCS,IEEE World Conference on Factory Communication Systems,IEEE World Conference on Factory Communication Systems,NULL,NULL,A4
1367,1,WG,International Workshop on Graph-Theoretic Concepts in Computer Science,International Workshop on Graph-Theoretic Concepts in Computer Science,NULL,NULL,A3
1368,1,WGRS,Workshop de Gerência e Operação de Redes e Serviços,Workshop de Gerência e Operação de Redes e Serviços,NULL,NULL,B4
1369,1,WHISPERS,Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing,Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing (WHISPERS),13,26,B2
1370,1,WI-IAT,IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology,IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology,NULL,NULL,A3
1371,1,WICSA,Working IEEE/IFIP Conference on Software Architecture,Working IEEE/IFIP Conference on Software Architecture,NULL,NULL,B1
1372,1,WIE,Workshop de Informática na Escola,Workshop de Informática na Escola (WIE),9,9,A4
1373,1,WIFS,IEEE Workshop on Information Forensics and Security,IEEE International Workshop on Information Forensics and Security,20,42,A3
1374,1,WIM,Workshop de Informática Médica,Workshop de Informática Médica,NULL,NULL,B4
1375,1,WIMOB,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",IEEE International Conference on Wireless and Mobile Computing Networking and Communications,16,23,A4
1376,1,WiOpt,"International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks","International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks and Workshops",17,23,A3
1377,1,WiPSCE,Workshop in Primary and Secondary Computing Education,Workshop in Primary and Secondary Computing Education,NULL,NULL,A3
1378,1,WISDOM,Workshop on Issues of Sentiment Discovery and Opinion Mining,Workshop on Issues of Sentiment Discovery and Opinion Mining,NULL,NULL,B4
1379,1,WISE,International Conference on Web Information Systems Engineering,International Conference on Web Information Systems Engineering,NULL,NULL,A4
1380,1,WiSec,ACM Conference on Security & Privacy in Wireless and Mobile Networks,ACM Conference on Security & Privacy in Wireless and Mobile Networks,NULL,NULL,A3
1381,1,WISTP,International Conference on Information Security Theory and Practice,International Conference on Information Security Theory and Practice,NULL,NULL,B2
1382,1,WIT,Women in Information Technology,Women in Information Technology (WIT),13,17,B3
1383,1,WOCN,International Conference on Wireless and Optical Communications Networks,International Conference on Wireless and Optical Communications Networks,NULL,NULL,B2
1384,1,WOLLIC,"International Workshop on Logic, Language, Information and Computation","International Workshop on Logic, Language, Information and Computation",NULL,NULL,A4
1385,1,WOMoCoE,"International Workshop on Ontology Modularity, Contextuality, and Evolution","International Workshop on Ontology Modularity, Contextuality, and Evolution",NULL,NULL,B4
1386,1,WONS,Wireless On-demand Network systems and Services Conference,Wireless On-demand Network systems and Services Conference,NULL,NULL,A4
1387,1,WORKS,Workshop on Workflows in Support of Large-Scale Science,Workshop on Workflows in Support of Large-Scale Science,NULL,NULL,B3
1388,1,WOSP,International Workshop on Mining Scientific Publications,International Workshop on Mining Scientific Publications,NULL,NULL,B4
1389,1,WOWMOM,"International Symposium on a World of Wireless, Mobile and Multimedia Networks","IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",22,35,A2
1390,1,WPEIF,Workshop de Pesquisa Experimental da Internet do Futuro,Workshop de Pesquisa Experimental da Internet do Futuro,NULL,NULL,B4
1391,1,WPerformance,Workshop em Desempenho de Sistemas Computacionais e de Comunicação,Workshop em Desempenho de Sistemas Computacionais e de Comunicação,NULL,NULL,B4
1392,1,WPES,Annual ACM workshop on Privacy in the electronic society,Annual ACM workshop on Privacy in the electronic society,NULL,NULL,B4
1393,1,WRLA,International Workshop on Rewriting Logic and its Applications,International Workshop on Rewriting Logic and its Applications,NULL,NULL,B3
1394,1,WSC,Winter Simulation Conference,Winter Simulation Conference,NULL,NULL,A2
1395,1,WSCAD,Simpósio em Sistemas Computacionais de Alto Desempenho,Simpósio em Sistemas Computacionais de Alto Desempenho (SSCAD),5,7,B4
1396,1,WSCDC,Workshop de Segurança Cibernética em Dispositivos Conectados,Workshop de Segurança Cibernética em Dispositivos Conectados,NULL,NULL,B4
1397,1,WSCG,International Conference in Central Europe on Computer Graphics and Visualization and Computer Vision,International Conference in Central Europe on Computer Graphics and Visualization and Computer Vision,NULL,NULL,B4
1398,1,WSDM,ACM Conference International Conference on Web Search and Data Mining,ACM International Conference on Web Search and Data Mining,86,135,A1
1399,1,WSL,Workshop de Software Livre,Workshop de Software Livre,NULL,NULL,B4
1400,1,WSOM,"International Workshop on Self-Organizing Maps and Learning Vector Quantization, Clustering and Data Visualization","International Workshop on Self-Organizing Maps and Learning Vector Quantization, Clustering and Data Visualization",NULL,NULL,B3
1401,1,WTF,Workshop de Testes e Tolerância a Falhas,Workshop de Testes e Tolerância a Falhas,NULL,NULL,B4
